IMG_5878|HINGES | Butt | 1-092-000
IMG_5878| | Piano | 1-093-000
IMG_5878| | Misc. | 1-094-000
IMG_5878|INDICATORS |  | 01-094-500
IMG_5878|JOINTS | Universal | 1-095-000
IMG_5878|KNOBS |  | 1-096-000
IMG_5878|LOCKS | Padlocks, Master | 1-097-000
IMG_5878|MAGNETS |  | 1-098-000
IMG_5878|MUFFLERS |  | 1-100-000
IMG_5878|NIPPLES | Hose (Hose Stems) | 1-101-000
IMG_5878| | Pipe | 1-102-000
IMG_5878| | Chase | 1-103-000
IMG_5878|PADS | Leveling | 1-104-000
IMG_5878| | Tube Ends |
IMG_5879|Category | Subcategory | Part Number or ID
IMG_5879|Plunger | Spring, Detent Pins, Quick Release Pins | 1-108-000
IMG_5879|Pumps | Air/Vacuum/Compressors | 1-110-000
IMG_5879|Pumps | Liquid | 1-111-000
IMG_5879|Pulleys | Flat | 1-112-000
IMG_5879|Pulleys | Timing | 1-113-000
IMG_5879|Pulleys |" ""V"" "| 1-114-000
IMG_5879|Pulleys | Vari-Speed | 1-115-000
IMG_5879|Pulleys | UHMW-Polyethylene | 1-116-000
IMG_5879|Reducers | | 1-118-000
IMG_5879|Rings |" ""O"" "| 01-120-000
IMG_5879|Rings | Retaining | 01-121-000
IMG_5879|Rings | Wire (For Quick Releas Pins) | 01-121-900
IMG_5879|Rod Ends | | 1-122-000
IMG_5879|Rollers | Cam Followers | 01-123-000
IMG_5879|Rollers | Plain | 1-123-500
IMG_5879|Rolls | | 1-124-000
IMG_5879|Seals | Oil | 1-125-000
IMG_5879|Shims | | 1-126-000
IMG_5879|Shock Absorbers & Bumpers | | 1-127-000
IMG_5879|Signs | Safety (Decals, Etc.) | 01-130-000
IMG_5879|Signs | Name Plate | 01-131-000
IMG_5880|Category | Subcategory | Description | Part Number
IMG_5880|---|---|---|---
IMG_5880|Spacers/Standoffs | Springs | Compression | 1-131-500
IMG_5880|| | Tension | 1-132-000
IMG_5880|| | Torsion | 1-133-000
IMG_5880|| | Misc. (Gas Cyl. - Shock) | 1-135-000
IMG_5880|Sprockets | | Roller Chain #25 | 1-136-000
IMG_5880|| | 35 | 1-137-000
IMG_5880|| | 40 | 1-138-000
IMG_5880|| | 50 | 1-139-000
IMG_5880|| | 60 | 1-140-000
IMG_5880|| | Idlers | 1-144-000
IMG_5880|Studs | | Silent Chain | 1-145-000
IMG_5880|| | Plain | 1-146-000
IMG_5880|Tunnels | | Threaded | 1-146-500
IMG_5880|Valves | | Shear | 1-147-000
IMG_5880|| | Solenoid | 1-148-000
IMG_5880|| | Needle & Flow Control | 1-149-000
IMG_5880|| | Manual | 1-150-000
IMG_5880|Vacuum Pumps/Generators | | | 1-153-000
IMG_5880|Vibrators | | | 1-154-000
IMG_5880|Wheels | | Plain | 1-155-000
IMG_5880|| | Rigid Mounted | 1-156-000
IMG_5880|| | Caster Mounted | 1-157-000
IMG_5880|| | Guide | 1-158-000
IMG_5880|Wrenches | | | 1-160-000
IMG_5880|Yoke Ends | | | 1-170-000
IMG_5880|Misc. Mechanical Drives | | | 1-171-000
IMG_5880|Drive Tighteners & Idlers | | | 1-175-000
IMG_5880|Plugs | | Tubing | 1-180-000
IMG_5880|Knives & Anvils | | | 1-198-000
IMG_5881|Category | Part Number | Description | Specification | Size/Dimensions
IMG_5881|---------|-------------|-------------|---------------|------------------
IMG_5881|HANDLES | 1-090-001 | KIPP-STANDARD ADJUSTABLE HANDLE | STUD TYPE WITH 1/2-13 THREAD - 1.18 STUD LENGTH | PART NO. HAS-.350 x 1/2-13 x 1.18 x 30°
IMG_5881|HANDLES | 1-090-002 | SOUTHCO NO 24 ADJUSTABLE GRIP FLUSH LATCH | STANDARD MODEL -RH CAT NO 24-10-101-10 | 
IMG_5881|HANDLES | 1-090-003 | SOUTHCO NO 24 ADJUSTABLE GRIP FLUSH LATCH | STANDARD MODEL -LH CAT NO 24-10-201-10 | 
IMG_5881|HANDLES | 1-090-004 | WROUGHT STEEL -BLACK FINISH | MC MASTER - CARR CAT'L #1646A11 | 
IMG_5881|HANDLES | 1-090-005 | KIPP/ELESA ADJUSTABLE HANDLE | STUD TYPE WITH M8 THD. - 30 MM STUD LG. | #2 SIZE, PART NO. 39152 (PMT SUPPLY INC.)
IMG_5881|HANDLES | 1-090-006 | KIPP/ELESA ADJUSTABLE HANDLE | WITH M6 TAP | #2 SIZE, PART NO. 39011 (PMT SUPPLY INC.)
IMG_5881|HANDLES | 1-090-007 | SOUTHCO SPRING LATCH - SERIES 19 | BLACK KNOB, MTG. STYLE RIVET | PART # ST-10-401-10
IMG_5881|HANDLES | 1-090-008 | KIPP/ELESA ADJUSTABLE HANDLE | WITH M12 TAP | #5 SIZE, PART NO. 39051 (PMT SUPPLY INC.)
IMG_5881|HANDLES | 1-090-009 | SOUTHCO SPRING LATCH - SERIES 30 | BLACK KNOB - TAPPED HOLES (4-40) | PART # ST-30-403-10
IMG_5881|HANDLES | 1-090-010 | KIPP/ELESA ADJUSTABLE HANDLE | WITH M10 TAP | #4 SIZE, PART NO. 39041 (PMT SUPPLY INC.)
IMG_5882|Category | Part Number | Description | Specification | Dimensions
IMG_5882|Handles/Latches | 1-090-011-7 | Latch: Toggle + Draw Pull-ST.ST. | McMaster # 1689A34 |" 2"" Pull Length"
IMG_5882|Handles/Latches | 01-090-012-7 | Revolving Handle | Reid HR-19 | 
IMG_5882|Handles/Latches | 01-090-013-7 | Handle | McMaster # 5745SK61 | 
IMG_5882|Handles/Latches | 01-090-014-7 | Handle - Adjustable | Reid # KHB-34 | 3/8-16 Tapped Insert
IMG_5882|Handles/Latches | 01-090-015-7 | Handle - Adjustable | Reid # KHB-62 |" 5/16-18 x 1"" Threaded Steel Stud"
IMG_5882|Handles/Latches | 01-090-016-7 | Three Way Standard Catch-Dull Chrome | McMaster # 1790A15 | 
IMG_5882|Handles/Latches | 01-090-017-7 | Handle - Adjustable | Reid # KHB-66 |" 5/16-18 x 1""7"
IMG_5882|Handles/Latches | 01-090-018-7 | Handle - Adjustable - Stud Type | Reid Cat No. KHD-54 | M8 x 45
IMG_5882|Handles/Latches | 01-090-019-7 | Handle - Adjustable - Tapped Hole Type | Reid Cat No. KHD-16 | M10 x 1.50, Handle Length - 80mm
IMG_5882|Handles/Latches | 01-090-020-7 | Handle - Adjustable - Threaded Stud Type | Reid Cat # KHA-126 |" 5/16-18 x 1.77""Lg"
IMG_5882|Handles/Latches | 01-090-021-7 | Handle - Adjustable - Tapped Hole Type | Reid Cat # KHD-14 | M8 x 1.25, 80mm Lg Handle
IMG_5882|Handles/Latches | 01-090-022-7 | Latch - Clamp ST. ST. | Reid Part No. TC-323-SS | 
IMG_5882|Handles/Latches | 01-090-023-7 | Grip Latch - Standard Slotted Screw Style | McMaster No. 1626A29 | Grip Range 3/4 to 1 1/8
IMG_5882|Handles/Latches | 01-090-024-7 | Trim Plate | McMaster No. 1626A45 |
IMG_5883|Category | Part Number | Description | Specification | Dimensions | Additional Info
IMG_5883|---|---|---|---|---|---
IMG_5883|HANDLES/LATCHES | 01-090-025-7 | PAW LATCH - KNURLED | GRIP RANGE 3/64 - 5/64 | | MCMASTER-CARR NO. 1997A41
IMG_5883|| 01-090-026-7 | SOUTHCO LIFT-AND TURN FLUSH LATCH | 400 SERIES | GRIP RANGE 9/16 - 1 1/8 POLISHED CHROME | PART NO. 62-10-401-10, PURCH FROM THOMAS HARDWARE - READING, TEL. 1-800-228-3568
IMG_5883|| 01-090-027-7 | HANDLE-ADJUSTABLE-REID | KHB-734 |" 5/16-18 X 1"" THREADED STAINLESS STEEL STUD "|
IMG_5883|| 01-090-028-7 | CLAMPING LEVER - CHROME PL STEEL WITH BAKELITE BALL | REID #D4-20A | |
IMG_5883|| 01-090-029-7 | CRANK HANDLE - ALUMINUM CRANK W/ REVOLVING PLASTIC HANDLE |" 5/8"" BORE, 6"" OAL "| MCMASTER # 6473K78
IMG_5883|| 01-090-030-7 | HANDLE-ADJUSTABLE-REID | KHB-742 | 5/16-18 X 2.3616 THREADED STAIN STEEL ST. |
IMG_5883|| 01-090-031-7 | HANDLE | REID VPH-232 | 9/16 DIA. 3 1/2 C TO C S.S. #10-32 TAP |
IMG_5883|| 01-090-032-7 | HANDLE - ELESA CODE | 137313 | VENDOR - NOLU |
IMG_5883|| 01-090-033-7 | SOUTHCO LIFT & TURN LATCH | PART NO - 62-10-21 (37C772) | 5/16-18 X 1:12 LG THD. | 1-300 T/PC, FOUND IN STOCK ROOM NO PO
IMG_5883|| 01-090-034-7 | HANDLE-ADJUSTABLE-THREADED STUD TYPE | REID CAT# KHA-120 | 5/16-18 X .75 LG |
IMG_5884|Category | Part Number | Description | Material/Specification | Dimensions/Size | Additional Info
IMG_5884|---|---|---|---|---|---
IMG_5884|Handles/Latches | 01-090-035-7 | Handle - Adjustable - Thrd Stud Type | |" 1/4-20 x 1.19""Lg "| Reid Cat# KHA-112, Essentra - KHA1184
IMG_5884|Handles/Latches | 01-090-036-7 | Handle - Adjustable - Thrd Stud | All 303 S.S. | 3/8-16 | Reid KH2-68
IMG_5884|Handles/Latches | 01-090-037-7 | Handle - Adjustable | All 303 S.S. | 3/8-16 Tap | Reid KH2-12
IMG_5884|Handles/Latches | 01-090-038-7 | Handle - Adjustable | | 3/8-16 x 1.18 Thrd Stud | Reid # KHB-62 (or Equal)
IMG_5884|Handles/Latches | 01-090-039-7 | Drawer Pull | Chrome Finish |" 3"" Centers "| Liberty Hardware #P60486C-PC-C (#4700), Available @ Home Depot MCM #1568431
IMG_5884|Handles/Latches | 01-090-040-7 | Hood Latch - Straight Style | Type 304 Stainless Steel | | McMaster # 1344A13
IMG_5884|Handles/Latches | 01-090-041-7 | Hooking Bracket (Use with 040) | Type 304 Stainless Steel | | McMaster #1344A19
IMG_5884|Handles/Latches | 01-090-042-7 | Plastic Pull Handle | | 5/16-18 Mounting Screws - 4.61 Centers | Reid Cat # KH0-55
IMG_5884|Handles/Latches | 01-090-043-7 | Plastic Heavy Duty Handle | |" 5/16-18 Tapped Holes on 5.12"" Centers "| Value Guide/Nolu Plastics Cat #VG-632-516
IMG_5884|Handles/Latches | 01-090-044-7 | Phenolic Tapered Handle | |" 7/8"" Dia x 2 9/64""Lg with 5/16-18 Brass Insert "| McMaster # 57455K54
IMG_5885|Category | Part Number | Description | Specifications
IMG_5885|Handles/Latches | 01-090-045-7 | Vinyl Grip |" Fits 5/8"" shaft OD - 4 7/8"" OAL - RED, McMaster # 9706SK28"
IMG_5885|Handles/Latches | 01-090-046-7 | Handle - Adjustable - Thrd Stud Type | 3/8-16 x 2.36 LG STAIN ST, REID # KHT-52
IMG_5885|Handles/Latches | 01-090-047-7 | Handle - Adjustable - Thrd Stud | 3/8-16 x 1.00 LG - ST.ST, REID # JCL-291
IMG_5885|Handles/Latches | 01-090-048-7 | Handle - ADJ - Thermoplastic Handle | 5/16-18 x .75 ST.ST. STUD, REID # JCL-252
IMG_5885|Handles/Latches | 01-090-049-7 | Handle - ADJ - Thermoplastic Handle | 5/16-18 x 1.50 ST.ST. STUD, REID # JCL-256
IMG_5885|Handles/Latches | 01-090-050-7 | Handle - ADJ - Thermoplastic Handle | 5/16-18 x 1.00 ST.ST. STUD, REID # JCL-253 = KHT-84
IMG_5885|Handles/Latches | 01-090-051-7 | Plastic Standard Duty Pull Handle | 1/4-20 Tapped Holes on 4 1/8 Centers, Value Guide (Solus) Cat # VG-L81-14 BLACK
IMG_5885|Handles/Latches | 01-090-052-7 | Handle - Adjustable - ST.ST. Stud Type |" 3/8-16 x 1.57"" STUD, Essentracomponents Cat N° KHA-4856 Pg66"
IMG_5885|Handles/Latches | 01-90-053-7 | Handle - Adjustable - Thermoplastic Handle | 1/4-20 x .78 ST. STUD AND INSERT, MONROE # MAL8100
IMG_5886|Category | Part Number | Description | Dimensions | Additional Info
IMG_5886|--- | --- | --- | --- | ---
IMG_5886|- | 01-090-0547 | Handle - Adjustable | 3/8-16 x 1 3/16 | McMaster # 6205K23
IMG_5887|Category | Part Number | Description | Material | Dimensions | Additional Info
IMG_5887|---|---|---|---|---|---
IMG_5887|Hand Wheel | 1-091-001 | Spoked Hand Wheel, Dished Type | Alum. |" 4"" O.D. "| With Handle, McMaster # 6022K24
IMG_5887|Hand Wheel | 1-091-002 | Hand Wheel - Modified | Alum. | 1/2 Bore | M6-1.0 Tap, Alter 1-091-001
IMG_5887|Handwheel | 01-091-003-1 | Dial Position Indicator | - | 3/8 Bore | Siko No. HST81-SS0N-301-2-3G
IMG_5887|Handwheel | 01-091-004-1 | Dial Position Indicator | - |" 1/2"" Bore "| Siko No. HK10 B-SS0N-301-2 MG, With Set Screw
IMG_5887|Handwheel | 01-091-005-1 | Dial Position Indicator | - |" 3/8"" Bore "| Siko No. HST 31-SS0N-201-2-06, With Set Screw
IMG_5887|Handwheel | 01-091-006-1 | With Revolving Handle | Aluminium |" 3.94"" O.D. x 1/2 Bore "| Kipp/Elesa, Part No. 30904, For Modification
IMG_5887|Handwheel | 01-091-007-1 | Without Handle | Aluminum | 5.51 O.D. x .625 Bore | Kipp/Elesa, Part No. 30916, KHW130
IMG_5887|Handwheel | 01-091-008-1 | With Safety Clutch | Aluminum | 200 O.D. - 12mm Shaft Size | Kipp/Elesa Part No 30848 (No Handle) or Winco 18KE60/A21
IMG_5887|Hand Wheel | 01-091-009-1 | Modification (01-091-008-1) | - | - |" Add 1/4""-20 Tap"
IMG_5888|Part Number | Description
IMG_5888|-------------|------------
IMG_5888|01-091-010-7 |" SIKO HANDWHEEL ALUM. DIAL POSITION INDICATOR SIKO #HT73-350W-BA-1-0 WITH 3/8"" BORE + SET SCREW *SAME AS 01-091-005-7 BUT IN ALUM."
IMG_5888|01-091-011-7 | SIKO HANDWHEEL-DIAL POSITION INDICATOR SIKO# DA04-00-97 KENDALL'S SCREW FEEDER
IMG_5888|01-091-012-7 | REID ALUMINUM CRANK HANDLE WITH REVOLVING HANDLE REID CAT. # C7-40
IMG_5888|01-091-013-7 |" ALUMINUM HANDWHEEL W/ SAFETY CLUTCH - WITHOUT HANDLE - 5.51"" DIA. x 14MM BORE W/ KEYWAY WINCO # 14KE691AZI"
IMG_5888|01-091-014-7 | POSITION INDICATOR - ANALOG/DIGITAL, 1:1 RATIO, PLASTIC (USE W/ -015-7 HUB) WINCO # EN 000.3-60-0001.0-R
IMG_5888|01-091-015-7 | KNOB- POSITION INDICATOR - 12MM BORE (USE W/ -014-7) WINCO # EN 526.3-80-B12
IMG_5888|01-091-016-7 |" SOLID BLACK PLASTIC HANDWHEEL MACHINABLE HUB - 10"" DIA. MCM. # 6140SK66"
IMG_5889|Category | Part Number | Description | Material/Specification | Dimensions/Size | Additional Info
IMG_5889|HINGE-BUTT | 1-092-000 | | | |
IMG_5889|| 01-092-001-7 | STAINLESS STEEL BLANK SURFACE HINGE | |" 2"" OPEN WIDTH, 2"" JOINT LENGTH, .062"" THICK "| McMASTER CAT # 1624A12
IMG_5889|| 01-092-002-7 | PLAIN STEEL FINISH LOOSE PIN HINGE | |" 1 1/8"" OPEN WIDTH, 2 1/2"" LEAF HEIGHT, .064"" TH. DRILLED FOR "| McMASTER # 1597A15
IMG_5889|| 01-092-003-7 | STAINLESS STEEL UTILITY HINGE | 304 ST.ST. |" 1 1/2"" LEAF HT. - 3"" OPEN WIDTH - .080 THICK "| #8 SCREW SIZE, McMASTER # 1549A59
IMG_5889|| 01-092-004-7 | HINGE - NOLD | | | #V4-633-GR (GRAY)
IMG_5890|Category | Part Number | Description | Material | Dimensions | Specification
IMG_5890|Hinge - Continuous | 01-093-001-7 | Hinge-Continuous | Stain. Steel |" .040"" Thick x 1 1/2"" x 72""Lg "| 3/32 Pin | SS040024
IMG_5890|Hinge - Continuous | 01-093-002-7 | Hinge-Continuous | Steel |" .060"" Thick x 1 1/2"" x 72""Lg "| 1/8 Pin | S063024
IMG_5890|Hinge - Continuous | 01-093-003-7 | Hinge-Continuous | Stain. Steel |" .080"" Thick x 2"" x 72""Lg "| 1/8 Pin | SS062032
IMG_5890|Hinge - Continuous | 01-093-004-7 | Hinge-Continuous | Stain. Steel |" .060"" Thick x 1 1/2"" x 72""Lg "| 3/16 Pin | SS065024
IMG_5890|Hinge - Continuous | 01-093-005-7 | Hinge-Continuous | Stain. Steel |" .060"" Thick x 1 1/2"" x 72""Lg "| 1/8 Pin | SS062024
IMG_5890|Hinge - Continuous | 01-093-006-7 | Hinge-Continuous | Steel |" .050"" Thick x 2"" x 72""Lg "| 1/8 Pin | S052032
IMG_5890|Hinge - Continuous | 01-093-007-7 | Hinge-Continuous | Steel |" .040"" Thick x 1 1/4"" x 72""Lg "| 3/32 Pin | S040020
IMG_5890|Hinge - Continuous | 01-093-008-7 | Hinge-Continuous | Steel |" .090"" Thick x 3"" x 72""Lg "| 1/4 Pin | S073048
IMG_5890|Hinge - Continuous | 01-093-009-7 | Hinge-Continuous | Steel |" .075"" Thick x 3"" x 72""Lg "| 1/4 Pin | S076048
IMG_5890|Hinge - Continuous | 01-093-010-7 | Hinge-Continuous | Steel |" .060"" Thick x 2"" x 96""Lg "| 1/8 Pin | S063032
IMG_5890|Hinge - Continuous | 01-093-011-7 | Hinge-Continuous | Steel |" .060"" Thick x 1 1/4"" x 72""Lg "| 1/8 Pin | S063020
IMG_5890|Hinge - Continuous | 01-093-012-7 | Hinge-Continuous | Stain. Steel |" .090"" Thick x 3"" x 72""Lg "| 1/4 Pin | SS093048
IMG_5891|Part Number | Description | Material | Dimensions | Pin Size | Part Number
IMG_5891|---|---|---|---|---|---
IMG_5891|01-093-013-7 | HINGE-CONTINUOUS-STAIN.STEEL |" .040"" THICK x 1¼"" x 72""LG "| 3/32 PIN | SS040020
IMG_5891|01-093-014-7 | HINGE-CONTINUOUS-STEEL |" .060"" THICK x 2½"" x 96""LG "| 1/8 PIN | S063040
IMG_5891|01-093-015-7 | HINGE-CONTINUOUS-STAIN.STEEL |" .078"" THICK x 3"" x 72""LG "| ¼ PIN | SS076048
IMG_5891|01-093-016-7 | HINGE-CONTINUOUS-STAIN.STEEL |" .060"" THICK x 2"" x 72""LG "| 3/16 PIN | SS065032
IMG_5891|01-093-017-7 | HINGE-CONTINUOUS-STAIN STEEL |" .060 THK X 3"" x 72""LG "| 3/16 PIN | SS065048
IMG_5891|01-093-018-7 | HINGE-CONTINUOUS-STAIN.STEEL |" .060 THK X 2½"" x 72LG "| 3/16 PIN | SS065040
IMG_5891|01-093-019-7 | HINGE-CONTINUOUS-STAIN.STL |" .075 THICK x 3"" x 72""LG "| 3/16 PIN | SS074048
IMG_5891|01-093-020-7 | HINGE-CONTINUOUS-STAIN.STL |" .060"" THICK x 2½"" x 96""LG "| 1/8 PIN | SS062040
IMG_5891|01-093-021-7 | HINGE-CONTINUOUS-STAIN.STL |" .060"" THICK x 1¼ x 72""LG "| 1/8 PIN | MCMASTER #1582A319 SS062020
IMG_5891|01-093-022-7 | HINGE-CONTINUOUS-ST.ST. |" .060 TH. x 4"" "| 1/8 PIN (2' LONG) | MCMASTER #1582A89
IMG_5891|01-093-023-7 | HINGE-CONTINUOUS-ST.ST. |" .060"" TH x 2"" "| 1/8 PIN x 2' LG | MCMASTER #1582A271
IMG_5893|Category | Subcategory | Part Number | Gauge | Open Width | Pin Diameter | Knuckle Length
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S035012 | .035 | 1 | 3/32 | 1/4
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S035017 | .035 | 1 1/16 | 3/32 | 1/4
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S035020 | .035 | 1 1/4 | 3/32 | 1/4
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S035024 | .035 | 1 1/2 | 3/32 | 1/4
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S040017 | .040 | 1 1/16 | 3/32 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S040020 | .040 | 1 1/4 | 3/32 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S040024 | .040 | 1 1/2 | 3/32 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S040032 | .040 | 2 | 3/32 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S052020 | .050 | 1 1/4 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S052024 | .050 | 1 1/2 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S052028 | .050 | 1 3/4 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S052032 | .050 | 2 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S052040 | .050 | 2 1/2 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S052048 | .050 | 3 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S062020 | .060 | 1 1/4 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S062024 | .060 | 1 1/2 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S062032 | .060 | 2 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S062040 | .060 | 2 1/2 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S062048 | .060 | 3 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S062056 | .060 | 3 1/2 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S062064 | .060 | 4 | 1/8 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S063020 | .060 | 1 1/4 | 1/8 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S063024 | .060 | 1 1/2 | 1/8 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S063032 | .060 | 2 | 1/8 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S063040 | .060 | 2 1/2 | 1/8 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S063048 | .060 | 3 | 1/8 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S063056 | .060 | 3 1/2 | 1/8 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S063064 | .060 | 4 | 1/8 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S064024 | .060 | 1 1/2 | 3/16 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S064032 | .060 | 2 | 3/16 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S064040 | .060 | 2 1/2 | 3/16 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S064048 | .060 | 3 | 3/16 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S064056 | .060 | 3 1/2 | 3/16 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S064064 | .060 | 4 | 3/16 | 1
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S065024 | .060 | 1 1/2 | 3/16 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S065032 | .060 | 2 | 3/16 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S065040 | .060 | 2 1/2 | 3/16 | 1/2
IMG_5893|Steel Continuous Hinges | Equal Leaves - Steel Pins | S065048 | .060 | 3 | 3/16 | 1/2
